Date,Price,Open,High,Low,Vol.,Volume,Change %
09/15/2022,659.6,665.3,670.9,655,48.72K,48720,-0.86%
09/14/2022,665.3,670,689.9,656.1,89.90K,89900,0.45%
09/13/2022,662.3,670.3,670.5,657,24.44K,24440,-1.19%
09/12/2022,670.3,677.2,686,666.2,35.58K,35580,-1.02%
09/11/2022,677.2,699,700,660,38.17K,38170,-2.92%
09/08/2022,697.6,690,701.9,680.1,254.77K,254770,0.36%
09/07/2022,695.1,685.2,698.5,680,77.98K,77980,-0.07%
09/06/2022,695.6,691,705,684.7,26.89K,26890,1.61%
09/05/2022,684.6,718.8,718.8,665,110.78K,110780,-3.14%
09/04/2022,706.8,720,720,695,192.38K,192380,-1.11%
09/01/2022,714.7,719.2,726,709,350.00K,350000,0.90%
08/31/2022,708.3,721,730,700,74.33K,74330,-2.95%
08/30/2022,729.8,747,758,724,126.13K,126130,-1.18%
08/29/2022,738.5,722,740,716,551.33K,551330,2.19%
08/28/2022,722.7,718,734,718,100.00K,100000,0.54%
08/25/2022,718.8,712,724,711,164.76K,164760,1.28%
08/24/2022,709.7,705.2,725,705.2,195.71K,195710,0.03%
08/23/2022,709.5,708.5,722,705.3,90.55K,90550,-0.46%
08/22/2022,712.8,701,730,701,146.25K,146250,2.41%
08/21/2022,696,688,709,680,195.48K,195480,-1.71%
08/17/2022,708.1,720,729,700,196.15K,196150,-2.68%
08/16/2022,727.6,730,744.9,715.2,156.89K,156890,0.93%
08/14/2022,720.9,698.5,748.7,685,600.53K,600530,3.50%
08/11/2022,696.5,670,700,670,187.97K,187970,2.85%
08/10/2022,677.2,665,681,665,428.18K,428180,1.14%
08/08/2022,669.6,659.7,675,654.1,161.89K,161890,1.50%
08/07/2022,659.7,651,669,634,212.47K,212470,1.26%
08/04/2022,651.5,661,661,642.6,450.22K,450220,0.11%
08/03/2022,650.8,646,674.9,645.1,463.82K,463820,0.51%
08/02/2022,647.5,637.2,665,626.5,695.78K,695780,2.68%
08/01/2022,630.6,625,640.9,620,569.55K,569550,0.00%
07/31/2022,630.6,615.1,641,615.1,175.49K,175490,5.33%
07/28/2022,598.7,598.9,613.9,598.7,322.62K,322620,-2.00%
07/27/2022,610.9,621.6,621.6,610.9,41.89K,41890,-1.99%
07/26/2022,623.3,617.2,644.1,612.1,273.46K,273460,1.20%
07/25/2022,615.9,615,620,614.5,180.35K,180350,-1.77%
07/24/2022,627,630,649.9,627,128.93K,128930,-1.99%
07/21/2022,639.7,620,651,620,629.79K,629790,3.65%
07/20/2022,617.2,603.9,661,603.9,695.51K,695510,0.16%
07/19/2022,616.2,620,620,616.2,111.69K,111690,-1.99%
07/18/2022,628.7,640.1,645.8,628.7,75.06K,75060,-2.00%
07/17/2022,641.5,641.5,649,628.6,58.16K,58160,0.02%
07/14/2022,641.4,679.9,679.9,636,49.59K,49590,-1.16%
07/13/2022,648.9,642.5,657.6,641.9,74.34K,74340,-0.93%
07/12/2022,655,665,668,655,83.09K,83090,-1.99%
07/07/2022,668.3,677,684,664.7,1.09M,1090000,-1.46%
07/06/2022,678.2,660,682.5,646.8,233.05K,233050,2.80%
07/05/2022,659.7,615.1,664.8,615,131.54K,131540,5.99%
07/04/2022,622.4,615,630,614.4,104.33K,104330,1.57%
07/03/2022,612.8,605,623.9,590,568.99K,568990,5.26%
06/30/2022,582.2,565,589,555,277.63K,277630,5.97%
06/29/2022,549.4,512.1,554.9,512.1,164.40K,164400,6.39%
06/28/2022,516.4,510.3,543.5,505.7,52.04K,52040,1.20%
06/27/2022,510.3,506,516,506,50.81K,50810,-1.16%
06/26/2022,516.3,520.5,522.9,516.3,31.40K,31400,-1.99%
06/23/2022,526.8,541,553.5,526.4,34.70K,34700,-1.92%
06/22/2022,537.1,494.5,537.8,484.8,293.47K,293470,8.59%
06/21/2022,494.6,500.6,505,494.6,25.30K,25300,-1.98%
06/20/2022,504.6,509.5,509.6,499.4,35.11K,35110,-0.96%
06/19/2022,509.5,530,530,508.9,31.34K,31340,-1.87%
06/16/2022,519.2,527.5,532,517,53.95K,53950,-1.27%
06/15/2022,525.9,537.5,541.6,524,32.77K,32770,-1.07%
06/14/2022,531.6,539,544.4,528.5,28.06K,28060,-1.23%
06/13/2022,538.2,557.9,557.9,536.5,23.00K,23000,-1.61%
06/12/2022,547,551,561.5,541.7,96.09K,96090,-1.03%
06/09/2022,552.7,535,562.9,533.3,54.07K,54070,3.83%
06/08/2022,532.3,532.1,539.5,531.6,20.87K,20870,0.06%
06/07/2022,532,533,545.9,530.7,18.44K,18440,-1.00%
06/06/2022,537.4,554,554,534.4,34.51K,34510,-1.43%
06/05/2022,545.2,565,565,543.4,30.39K,30390,-1.66%
06/02/2022,554.4,560,563,551.1,29.41K,29410,0.34%
06/01/2022,552.5,544.1,564.8,541,49.62K,49620,1.54%
05/31/2022,544.1,546.1,552.9,543,49.61K,49610,-1.79%
05/30/2022,554,565.3,569.7,554,52.85K,52850,-2.00%
05/29/2022,565.3,578,584.8,562,62.49K,62490,-0.41%
05/26/2022,567.6,559.8,571,546.1,53.95K,53950,2.09%
05/25/2022,556,569,571.3,510,178.01K,178010,4.61%
05/24/2022,531.5,531.5,531.5,520,61.39K,61390,-27.01%
05/22/2022,728.2,777.8,778,718.8,98.04K,98040,-3.75%
05/19/2022,756.6,780,788,752.6,59.22K,59220,-4.49%
05/18/2022,792.2,826,847.5,784.2,58.30K,58300,-4.02%
05/17/2022,825.4,825,848,794,63.72K,63720,0.87%
05/16/2022,818.3,856.2,861,818.2,57.15K,57150,-4.98%
05/12/2022,861.2,877,877,856,41.54K,41540,-2.68%
05/11/2022,884.9,903,930,870,56.98K,56980,-2.57%
05/10/2022,908.2,950.1,950.1,902.1,68.96K,68960,-4.24%
05/09/2022,948.4,954,965.8,937,77.99K,77990,0.07%
05/08/2022,947.7,942,960,930,127.86K,127860,1.03%
05/05/2022,938,903,945,891,169.02K,169020,4.43%
04/28/2022,898.2,874,909,852.3,234.53K,234530,0.12%
04/27/2022,897.1,915,937,882.3,681.00K,681000,-1.36%
04/26/2022,909.5,863.7,916,861,322.50K,322500,6.70%
04/25/2022,852.4,830.1,865,827,86.51K,86510,2.21%
04/24/2022,834,857.5,870,827.5,83.79K,83790,-3.85%
04/21/2022,867.4,900,913.9,848,298.44K,298440,-0.98%
04/20/2022,876,849.9,880,840,64.86K,64860,5.64%
04/19/2022,829.2,824.6,844,824.6,298.64K,298640,-1.45%
04/18/2022,841.4,857.9,857.9,841.4,15.94K,15940,-1.99%
04/17/2022,858.5,875,888.4,855.4,341.91K,341910,-1.64%
04/13/2022,872.8,871.4,880,864.7,353.68K,353680,-1.08%
04/12/2022,882.3,901,909.8,882.3,99.80K,99800,-2.00%
04/11/2022,900.3,875.2,919,875,211.79K,211790,4.12%
04/10/2022,864.7,825.9,864.7,825.9,215.08K,215080,7.50%
04/07/2022,804.4,794,870.9,794,340.26K,340260,-0.72%
04/06/2022,810.2,810.2,810.2,810.2,8.14K,8140,-2.00%
04/05/2022,826.7,827.5,847,826.7,32.44K,32440,-1.99%
04/04/2022,843.5,860,862.1,843.5,82.45K,82450,-2.00%
04/03/2022,860.7,875,883,858.9,104.82K,104820,-1.79%
03/31/2022,876.4,887.3,899.9,869.6,1.15M,1150000,-1.23%
03/30/2022,887.3,861,897.1,860.3,197.71K,197710,1.16%
03/29/2022,877.1,868.2,880,867.5,817.96K,817960,-0.92%
03/28/2022,885.2,854,899,838,206.20K,206200,3.67%
03/27/2022,853.9,811.8,865.2,797.7,202.33K,202330,4.91%
03/24/2022,813.9,835,835,813,249.96K,249960,-1.88%
03/23/2022,829.5,788,830.8,781.2,405.52K,405520,7.07%
03/22/2022,774.7,729.7,774.9,729.7,326.86K,326860,7.46%
03/21/2022,720.9,699.9,726.9,687.3,99.06K,99060,3.25%
03/20/2022,698.2,715.1,718,698.2,107.96K,107960,-1.99%
